id,pin,address,managing_organization,property_status,date_of_acquisition,date_of_disposition,sales_status,sale_offering_status,sale_offering_reason,sq_ft,square_footage_city_estimate,land_value,ward,community_area_number,community_area_name,zoning_classification,zip_code,last_update,application_use,grouped_parcels,application_opens,application_deadline,offer_round,application_url,latitude,longitude
61864,16-23-218-001-0000,3357 W DOUGLAS BLVD,DPD Planning,Sold,,2025-11-24T00:00:00.000,Application Closed,Environmental Status: Available for Sale Pending Updated Env. Review,B,0.0,4120.0,24718.0,24,29,NORTH LAWNDALE,RT-4,60623,05/26/2026,Missing Middle,Missing Middle Cluster D,,2024-11-15T00:00:00.000,Q4 2024,http://cocdpd.submittable.com/submit/cb2cbc22-cd3d-413c-b36f-58cc4ef01a01/bpd-land-sales-missing-middle,41.862120475248915,-87.71025271450043
14030,16-24-100-030-0000,1222 S TROY ST,DOH,Owned by City,1980-01-28T00:00:00.000,,,,,0.0,,,24,29,NORTH LAWNDALE,RM-5,60623,09/12/2025,,,,,,,41.86566820342792,-87.70478016683133
23739,25-15-121-063-0000,10608 S INDIANA AVE,DPD Large Lots,Sold,,,,,,0.0,,,9,49,ROSELAND,RS-3,60628,09/12/2025,,,,,,,41.70143695966418,-87.61882358610308
63282,25-16-129-030-0000,413 W 106TH ST,DPD Planning,Sold,,2024-11-26T00:00:00.000,,,,0.0,,,21,49,ROSELAND,T,00000,11/10/2025,,,,,,,41.70145936493949,-87.63361779270618
61886,16-23-405-019-0000,3324 W OGDEN AVE,,Not City Owned,,,,,,0.0,,,24,29,NORTH LAWNDALE,RT-4,60623,09/12/2025,,,,,,,41.857153682943625,-87.70873923210891
20388,20-23-107-020-0000,1124 E 64TH ST,,Sold,,,,,,0.0,,,20,42,WOODLAWN,PD 1287,0,09/12/2025,,,,,,,41.77983427375733,-87.59815791955035
24728,25-22-101-011-0000,29 E 111TH PL,,Owned by City,2013-12-17T00:00:00.000,,Interest,,,0.0,,,9,49,ROSELAND,B3-2,60628,09/12/2025,,,,,,,41.69143184521363,-87.62187006813203
9266,16-11-410-036-0000,3416 W LAKE ST,,Owned by City,2000-09-07T00:00:00.000,,Interest,,,4848.0,,70000.0,28,27,EAST GARFIELD PARK,M1-3,60624,09/12/2025,,,,,,,41.88493917190256,-87.712162971574
7900,14-18-124-058-0000,4115 N LINCOLN AVE,Revenue Lot,Owned by City,,,,,,0.0,,,47,05,NORTH CENTER,B1-2,60618,04/10/2026,,,,,,,41.963737247426046,-87.68497145339481
17008,20-16-202-085-0000,5648 S WELLS ST,CBB Round 1,Sold,2001-01-10T00:00:00.000,2024-12-04T00:00:00.000,Application(s) Received,,,0.0,4299.0,12898.0,20,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.79125725886566,-87.63206023405898
34262,20-09-325-014-0000,610 W 54TH PL,DPD Large Lots,Sold,1998-09-04T00:00:00.000,2024-08-22T00:00:00.000,,,,0.0,,,16,61,NEW CITY,RS-3,60609,09/12/2025,,,,,,,41.79555837867711,-87.64085503242285
16964,20-18-411-015-0000,6037 S HONORE ST,DPD Large Lots,Sold,,2019-12-09T00:00:00.000,,,,0.0,,,15,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.78370818786898,-87.67004022788552
20097,20-33-314-007-0000,8647 S VINCENNES AVE,,Owned by City,1995-01-13T00:00:00.000,,Interest,,,0.0,,,21,71,AUBURN GRESHAM,M1-1,60620,10/02/2025,,,,,,,41.73732861706796,-87.64292584394363
61948,20-23-107-005-0000,6323 S GREENWOOD AVE,,Sold,,2016-06-01T00:00:00.000,,,,0.0,,,20,42,WOODLAWN,PD 1287,60637,09/12/2025,,,,,,,41.779821382051566,-87.59880067938595
15976,17-32-300-156-0000,1424 W PERSHING RD,2FM,Owned by City,,,,,,0.0,,,11,59,MCKINLEY PARK,PMD 8,60609,09/12/2025,,,,,,,41.82421244747697,-87.66177272085253
50954,25-28-102-040-0000,636 W 120TH ST,DOH,Owned by City,2002-07-10T00:00:00.000,,Application Closed,Environmental Status: Available for Sale Pending Updated Env. Review,B,0.0,2198.0,4396.0,21,53,WEST PULLMAN,RT-4,60628,05/19/2026,CL4WF,CL4WF 120th and LOWE,2026-04-01T00:00:00.000,2026-05-18T00:00:00.000,Q2 2026,https://cocdpd.submittable.com/submit/a6c4374c-e4ba-4109-9902-93b91ee78e7b/chiblockbuilder-2026-cl4wf,41.676240553832045,-87.63858937228326
7561,13-17-314-072-0000,6114 W IRVING PARK RD,2FM,Owned by City,,,,,,0.0,,,38,15,PORTAGE PARK,B3-1,60634,09/12/2025,,,,,,,41.95327328443749,-87.77989054958111
59377,20-16-120-020-0000,5826 S EMERALD AVE,DPD Open Space,Owned by City,2018-11-20T00:00:00.000,,,,,,,,16,68,ENGLEWOOD,M1-2,,02/09/2026,,,,,,,41.788028369692924,-87.64413406109644
9697,16-14-218-006-0000,331 S TRUMBULL AVE,DPD Large Lots,Sold,,,,,,5477.0,,,28,27,EAST GARFIELD PARK,B3-3,60624,09/12/2025,,,,,,,41.87629734845148,-87.71160847603637
20692,20-21-103-009-0000,508 W 63RD PL,,Sold,,,,,,0.0,,,20,68,ENGLEWOOD,PD 280,60621,09/12/2025,,,,,,,41.779321055224415,-87.63789904964895
22353,25-24-423-011-0000,,Park District,Leased,2001-11-13T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
18051,20-09-303-014-0000,5127 S LOWE AVE,,Sold,,,,,,3123.0,,,20,61,NEW CITY,RS-3,60609,09/12/2025,,,,,,,41.800826042893334,-87.64151622120079
58785,16-12-312-010-0000,3148 W LAKE ST,,Owned by City,1975-07-10T00:00:00.000,,Interest,,,0.0,,,27,27,EAST GARFIELD PARK,M1-3,60612,09/12/2025,,,,,,,41.88464605251297,-87.70570083392907
19438,21-30-310-003-0000,7619 S KINGSTON AVE,,Sold,,2004-06-18T00:00:00.000,,,,7471.0,,,7,43,SOUTH SHORE,RT-4,60649,09/12/2025,,,,,,,41.75656239677331,-87.56233889331264
11406,16-13-209-048-0000,2617 W WILCOX ST,,Owned by City,1980-08-06T00:00:00.000,,Interest,,,0.0,,,27,27,EAST GARFIELD PARK,PD 843,60612,09/12/2025,,,,,,,41.879036921995365,-87.69210044612643
17729,20-17-227-012-0000,5835 S CARPENTER ST,,Owned by City,2005-04-19T00:00:00.000,,,,,0.0,,,16,68,ENGLEWOOD,RS-3,60621,12/17/2025,,,,,,,41.787661049035954,-87.65071533459222
22408,25-25-209-013-0000,,DPD Open Space,Owned by City,2001-12-14T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
8398,16-08-200-009-0000,5935 W CHICAGO AVE,,Sold,,,,,,0.0,,,29,25,AUSTIN,B3-2,60651,09/12/2025,,,,,,,41.89448124226613,-87.77357262680447
20218,20-29-222-028-0000,7312 S GREEN ST,,Sold,,,,,,3125.0,,,17,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.761072980497616,-87.64586866693425
7790,13-36-321-019-0000,1746 N FRANCISCO AVE,,Sold,,,,,,0.0,,,26,24,WEST TOWN,RS-3,60647,09/12/2025,,,,,,,41.91369973511128,-87.69952275797623
35742,20-17-221-012-0000,5735 S SANGAMON ST,,Owned by City,2006-07-25T00:00:00.000,,Interest,,,0.0,3734.0,16802.0,16,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.78953242563583,-87.64832597356587
22203,25-28-414-022-0000,12342 S EDBROOKE AVE,,Owned by City,2005-01-20T00:00:00.000,,Interest,,,0.0,,,9,53,WEST PULLMAN,RS-2,0,09/12/2025,,,,,,,41.66947987612008,-87.61921096490498
50627,20-19-424-036-0000,7026 S WINCHESTER AVE,DPD Large Lots,Sold,2013-01-11T00:00:00.000,2023-10-26T00:00:00.000,,,,0.0,,,17,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.7657588646963,-87.6726979715802
20405,20-19-406-018-0000,6739 S PAULINA ST,,Owned by City,2008-01-23T00:00:00.000,,Offered,,,0.0,3071.0,9213.0,16,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.77101828923635,-87.66606481226643
21262,20-20-227-041-0000,1006 W MARQUETTE RD,DPD Large Lots,Sold,,2017-12-08T00:00:00.000,,,,0.0,,,16,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.77265833413887,-87.64984210872421
18347,20-15-110-026-0000,5658 S PRAIRIE AVE,,Owned by City,,,Interest,,,0.0,13361.0,26721.0,20,40,WASHINGTON PARK,RM-5,60637,09/12/2025,,,,,,,41.79131000328062,-87.61961666891582
14730,20-04-201-007-0000,3916 S WELLS ST,DPD Planning,Owned by City,2003-11-14T00:00:00.000,,Application Closed,Environmental Status: Requires Further Env. Review,E,0.0,3056.0,18334.0,3,37,FULLER PARK,RT-4,60609,02/20/2026,Residential - Market Rate,,,2025-11-17T00:00:00.000,Q4 2025,https://cocdpd.submittable.com/submit/e55198d0-a432-4229-98e8-c15d8f04d355/view,41.823058667167544,-87.63291589496389
22057,25-25-206-023-0000,,Park District,Leased,2002-01-09T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
62741,20-03-200-007-0000,3923 S KING DR,DPD Planning,Owned by City,,,Application Closed,Environmental Status: Requires Further Env. Review,E,0.0,4546.0,127301.0,3,38,GRAND BOULEVARD,RM-5,60653,05/19/2026,Market Rate,3921-3925 S. MLK,2026-04-01T00:00:00.000,2026-05-18T00:00:00.000,Q2 2026,https://cocdpd.submittable.com/submit/5dfab578-6c8e-4931-8548-3191503c52c0/chiblockbuilder-2026,41.82310252578847,-87.61635744597072
61937,20-23-106-014-0000,6411 S ELLIS AVE,DOH,Owned by City,1978-03-31T00:00:00.000,,Interest,,,0.0,1977.0,43497.0,20,42,WOODLAWN,RT-4,60637,09/12/2025,,,,,,,41.779105357516386,-87.60008704795467
12234,17-20-400-051-0000,1114 W 17TH ST,,Sold,,,,,,3000.0,,,25,31,LOWER WEST SIDE,RT-4,60608,09/12/2025,,,,,,,41.859154228993226,-87.65408788899552
51239,20-15-104-008-0000,335 E GARFIELD BLVD,,Sold,1996-09-25T00:00:00.000,2022-05-05T00:00:00.000,,,,6726.0,,,5,41,HYDE PARK,PD 43,60637,09/12/2025,,,,,,,41.794860248423795,-87.59956725541464
17896,20-09-219-014-0000,5033 S PRINCETON AVE,,Sold,1995-10-27T00:00:00.000,2002-09-27T00:00:00.000,,,,0.0,,,20,37,FULLER PARK,RM-6,60609,09/12/2025,,,,,,,41.80264316707866,-87.63285658966726
22478,25-24-423-041-0000,12050 S TORRENCE AVE,Park District,Leased,2001-09-28T00:00:00.000,,,,,0.0,,,10,51,SOUTH DEERING,POS-3,0,09/12/2025,,,,,,,41.675908084044195,-87.55962644038614
62503,20-10-121-031-0000,5036 E 50TH ST,DPD Planning,Owned by City,,,Interest,,,0.0,,,,,,,00000,05/01/2026,,,,,,,,
24376,25-21-213-032-0000,210 W 113TH ST,,Sold,,,,,,0.0,,,9,49,ROSELAND,RS-3,60628,09/12/2025,,,,,,,41.68914949100292,-87.62834018442054
8030,16-01-321-015-0000,812 N SACRAMENTO BLVD WEST,,Sold,,,,,,3739.0,,,27,23,HUMBOLDT PARK,M1-2,60622,09/12/2025,,,,,,,41.896004868396965,-87.7026219903283
17344,20-17-128-007-0000,5845 S LOOMIS BLVD,,Owned by City,1999-11-30T00:00:00.000,,Interest,,,0.0,,,16,67,WEST ENGLEWOOD,M1-1,00000,09/12/2025,,,,,,,41.787358886142364,-87.65919850930975
63027,20-03-422-022-0000,4640 S VINCENNES AVE,DPD Planning,Owned by City,,,Application Received,,,0.0,22723.0,522629.0,3,38,GRAND BOULEVARD,RM-5,60653,03/19/2026,,,,,,,41.809963693885926,-87.61421964716295
14959,20-07-426-014-0000,5435 S WOLCOTT AVE,,Owned by City,,,Application(s) Received,,,0.0,3134.0,9401.0,16,61,NEW CITY,RS-3,60609,09/12/2025,,,,,,,41.79473811318253,-87.67155050938696
50646,20-10-303-023-0000,5252 S INDIANA AVE,,Owned by City,,,Interest,,,0.0,,,3,40,WASHINGTON PARK,RM-5,60615,09/12/2025,,,,,,,41.79850456501927,-87.62138828314183
33978,25-34-310-053-0000,324 E 136TH PL,,Owned by City,2005-07-14T00:00:00.000,,Offered,,,0.0,4404.0,8808.0,10,54,RIVERDALE,RS-2,60827,09/12/2025,,,,,,,41.647293855342554,-87.61391650136969
23403,25-24-406-022-0000,,Park District,Leased,2001-11-13T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
16433,20-17-311-022-0000,6012 S LOOMIS BLVD,,Sold,,,,,,2984.0,,,16,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.78454025809411,-87.65984017972129
23122,25-25-215-007-0000,,Park District,Leased,2002-01-23T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
20249,20-35-208-029-0000,8042 S AVALON AVE,,Sold,,,,,,3075.0,,,8,45,AVALON PARK,RS-2,60619,09/12/2025,,,,,,,41.74832561532469,-87.59454039373612
8890,16-11-108-027-0000,3938 W ERIE ST,DPD Large Lots,Sold,,2017-11-22T00:00:00.000,,,,1307.0,,,37,23,HUMBOLDT PARK,RS-3,60624,09/12/2025,,,,,,,41.89308488153904,-87.72508678040035
11366,16-13-418-018-0000,2601 W TAYLOR ST,,Owned by City,1976-07-06T00:00:00.000,,Interest,,,0.0,,,28,29,NORTH LAWNDALE,C3-2,00000,09/12/2025,,,,,,,41.86874813313495,-87.69191496018703
62140,17-21-420-077-0000,2103 S ARCHER AVE,2FM,Owned by City,2018-12-18T00:00:00.000,,,,,,,,11,34,ARMOUR SQUARE,B1-1,,09/12/2025,,,,,,,41.85411437375785,-87.63196096148586
9801,16-15-107-025-0000,4458 W WILCOX ST,,Owned by City,1986-09-17T00:00:00.000,,Interest,,,0.0,5016.0,17557.0,28,26,WEST GARFIELD PARK,RT-4,60624,09/12/2025,,,,,,,41.8789071471244,-87.73760427691047
58874,20-17-329-036-0000,1334 W 63RD ST,2FM,Owned by City,,,,,,0.0,,,16,67,WEST ENGLEWOOD,PD 911,0,09/12/2025,,,,,,,41.77980567591954,-87.65847568199216
9784,16-14-222-017-0000,3310 W VAN BUREN ST,DPD Large Lots,Sold,,,,,,2486.0,,,28,27,EAST GARFIELD PARK,RM-5,60624,09/12/2025,,,,,,,41.875702828486546,-87.70894434660869
9612,16-14-426-020-0000,1142 S SAINT LOUIS AVE,,Owned by City,1999-01-14T00:00:00.000,,Interest,,,0.0,,,24,29,NORTH LAWNDALE,RT-4,00000,09/12/2025,,,,,,,41.86687137780823,-87.71332413722341
33877,16-08-420-042-0000,41 N MAYFIELD AVE,,Sold,,,,,,1128.0,,,29,25,AUSTIN,RT-4,60644,09/12/2025,,,,,,,41.881379103976464,-87.77121844883256
16696,20-16-107-006-0000,445 W 56TH ST,,Sold,1994-10-13T00:00:00.000,2013-11-25T00:00:00.000,,,,0.0,,,20,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.79297222925283,-87.6373356452892
9052,16-11-207-019-0000,708 N KEDZIE AVE,,Owned by City,,,Interest,,,0.0,,,27,23,HUMBOLDT PARK,B3-2,60612,09/12/2025,,,,,,,41.89409542294256,-87.70685615652329
33913,25-22-304-013-0000,125 E KENSINGTON AVE,,Owned by City,2005-08-09T00:00:00.000,,Interest,,,0.0,,,9,53,WEST PULLMAN,RS-3,60628,09/12/2025,,,,,,,41.68357766445967,-87.61958492817153
22506,25-25-209-019-0000,,DPD Open Space,Owned by City,2001-11-06T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
21038,20-21-127-002-0000,6609 S PARNELL AVE,DPD Large Lots,Sold,,2017-12-14T00:00:00.000,,,,4652.0,,,6,68,ENGLEWOOD,RT-4,60621,09/12/2025,,,,,,,41.774033886605395,-87.63844274166462
18185,20-08-300-018-0000,5151 S ASHLAND AVE,,Sold,,,,,,2695.0,,,16,61,NEW CITY,B3-5,60609,09/12/2025,,,,,,,41.79982233934891,-87.66435795935874
58750,16-14-216-029-0000,3524 W VAN BUREN ST,,Owned by City,1976-07-06T00:00:00.000,,Interest,,,1633.0,,,28,27,EAST GARFIELD PARK,RM-5,60624,09/12/2025,,,,,,,41.87564183866369,-87.71392695928333
51013,14-05-323-024-0000,5671 N RIDGE AVE,CDOT,Owned by City,,,,,,0.0,,,48,77,EDGEWATER,RT-3.5,60660,09/12/2025,,,,,,,41.98530177744023,-87.66225083261523
11794,16-12-326-060-0000,2951 W WASHINGTON BLVD,,Owned by City,1999-10-26T00:00:00.000,2011-08-22T00:00:00.000,,,,3241.0,3239.0,84218.0,27,27,EAST GARFIELD PARK,RT-4,60612,03/27/2026,,,,,,,41.882534692900514,-87.70079821220283
58841,16-22-215-018-0000,1353 S KOMENSKY AVE,,Owned by City,2005-11-18T00:00:00.000,,Interest,,,0.0,3119.0,15593.0,24,29,NORTH LAWNDALE,RT-4,60623,09/12/2025,,,,,,,41.862769340380666,-87.72594652655836
62179,20-16-218-031-0000,5744 S LASALLE ST,,Owned by City,1982-10-12T00:00:00.000,,Offered,,,0.0,2125.0,4249.0,20,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.789658203863326,-87.62942838641244
21310,20-19-202-032-0000,6336 S HONORE ST,DPD Large Lots,Sold,,,,,,0.0,,,15,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.778272421195815,-87.67041438951307
22374,25-25-208-027-0000,,DPD Open Space,Owned by City,2001-10-18T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
15913,19-23-203-010-0000,3215 W 63RD ST,,Sold,1995-10-30T00:00:00.000,1995-12-13T00:00:00.000,,,,3300.0,,,14,66,CHICAGO LAWN,B1-3,60629,09/12/2025,,,,,,,41.77866648283872,-87.70384756896743
22597,25-24-429-009-0000,,Park District,Leased,2002-04-16T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
21055,20-22-229-040-0000,648 E 67TH ST,,Owned by City,,,Interest,,,0.0,,,20,42,WOODLAWN,B3-2,60637,09/12/2025,,,,,,,41.77335450501823,-87.60872442346829
9584,16-22-220-004-0000,1409 S KEDVALE AVE,,Sold,,,,,,3171.0,,,24,29,NORTH LAWNDALE,RT-4,60623,09/12/2025,,,,,,,41.86214051033212,-87.72837230200938
23143,25-25-215-028-0000,12308 S TORRENCE AVE,Park District,Leased,2002-01-23T00:00:00.000,,,,,0.0,,,10,51,SOUTH DEERING,POS-3,0,09/12/2025,,,,,,,41.671640628127825,-87.55959570318798
23317,25-25-202-023-0000,,DPD Open Space,Owned by City,2001-11-09T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
58396,16-15-213-025-0000,4222 W JACKSON BLVD,,Owned by City,2004-06-25T00:00:00.000,,Offered,,,0.0,3044.0,9133.0,28,26,WEST GARFIELD PARK,RT-4,60624,09/12/2025,,,,,,,41.8772707483656,-87.73144599911302
12020,17-07-327-020-0000,2054 W WARREN BLVD,DPD Planning,Owned by City,1968-07-25T00:00:00.000,,Application Closed,,,0.0,0.0,122309.0,27,28,NEAR WEST SIDE,RT-4,60612,02/03/2026,,,,2024-05-17T00:00:00.000,Q1 2024,https://cocdpd.submittable.com/submit/64fc2db7-6019-4c66-8957-8aede06c3fc7/cbb-april-1-2024-market-land-sale-application-45-day-listing,41.88246252133824,-87.67879869575034
35159,16-14-309-020-0000,3956 W POLK ST,CBB Round 1,Owned by City,1999-01-06T00:00:00.000,,Interest,,,0.0,,,24,26,WEST GARFIELD PARK,B3-2,60624,05/01/2026,,,,,,,41.87098680731307,-87.72513007953873
7650,13-34-422-025-0000,1722 N PULASKI RD,,Sold,1995-01-12T00:00:00.000,2006-06-13T00:00:00.000,,,,3130.0,,,26,23,HUMBOLDT PARK,B3-1,60639,09/12/2025,,,,,,,41.91244220146148,-87.7267651376325
58716,16-14-106-003-0000,3949 W ADAMS ST,DPD Planning,Owned by City,1979-06-07T00:00:00.000,,Application Closed,Environmental Status: Requires Further Env. Review,E,0.0,7107.0,28428.0,28,26,WEST GARFIELD PARK,RM-5,00000,05/19/2026,Market Rate,,2026-04-01T00:00:00.000,2026-05-18T00:00:00.000,Q2 2026,https://cocdpd.submittable.com/submit/5dfab578-6c8e-4931-8548-3191503c52c0/chiblockbuilder-2026,41.877728213529274,-87.72496701520278
9261,16-11-410-031-0000,3438 W LAKE ST,,Owned by City,1992-11-19T00:00:00.000,,Interest,,,2208.0,,70000.0,28,27,EAST GARFIELD PARK,M1-3,60624,09/12/2025,,,,,,,41.88495838815384,-87.7126767333955
20731,20-20-107-004-0000,1219 W 63RD ST,,Owned by City,2011-11-22T00:00:00.000,,Interest,,,0.0,,,16,67,WEST ENGLEWOOD,C1-2,60636,10/02/2025,,,,,,,41.77933896817993,-87.65527146847788
23066,25-24-217-032-0000,11718 S TORRENCE AVE,Park District,Leased,2002-01-17T00:00:00.000,,,,,0.0,,,10,51,SOUTH DEERING,POS-3,60617,09/12/2025,,,,,,,41.68222650836023,-87.55969312162296
18208,20-10-301-015-0000,5155 S WABASH AVE,,Owned by City,2000-08-30T00:00:00.000,,Interest,,,0.0,4375.0,24064.0,3,40,WASHINGTON PARK,RT-4,60615,09/12/2025,,,,,,,41.800391489398905,-87.62375179675281
22695,25-24-429-020-0000,,Park District,Leased,2002-04-16T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
24960,26-30-404-030-0000,,DPD Open Space,Owned by City,,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
61558,16-14-220-012-0000,314 S SPAULDING AVE,,Owned by City,2013-06-17T00:00:00.000,,Interest,,,3250.0,,,28,27,EAST GARFIELD PARK,RM-5,60624,09/12/2025,,,,,,,41.87680654016986,-87.70880068537349
34926,20-20-101-002-0000,1517 W 63RD ST,DPD Planning,Owned by City,1997-12-09T00:00:00.000,,Application Closed,Available for Sale Pending Updated Env. Review,B,0.0,3125.0,7813.0,16,67,WEST ENGLEWOOD,B2-3,60636,04/09/2026,Mixed-Use Development,MIX 63RD & ASHLAND B,,2026-01-12T00:00:00.000,Q4 2025,https://cocdpd.submittable.com/submit/57fc4bfe-9053-405b-978f-fa0e6f88ac03/view,41.7792357851053,-87.66252228103953
62865,20-03-425-008-0000,4633 S ST LAWRENCE AVE,,Owned by City,,,Interest,,,0.0,2564.0,92318.0,4,38,GRAND BOULEVARD,RM-5,60653,09/12/2025,,,,,,,41.81029623930681,-87.61111745152334
21776,26-05-110-008-0000,9025 S MACKINAW AVE,,Owned by City,1995-02-03T00:00:00.000,,Interest,,,0.0,,,10,46,SOUTH CHICAGO,RS-2,60617,09/12/2025,,,,,,,41.73116694385081,-87.54251735623686
23051,25-24-217-016-0000,,Park District,Leased,2002-04-17T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
15946,17-35-103-008-0000,866 E OAKWOOD BLVD,,Owned by City,1997-02-07T00:00:00.000,,Application Closed,,,0.0,1000.0,35991.0,4,36,OAKLAND,RM-5,00000,03/10/2026,,,,2024-07-01T00:00:00.000,Q1 2024,https://cocdpd.submittable.com/submit/6e2c8294-9754-42ba-b0c1-a84de0e1cbfb/cbb-april-1-2024-oakwood-application-90-day-listing,41.82435928634518,-87.60437947432082
15296,20-03-224-047-0000,4248 S CHAMPLAIN AVE,DPD Large Lots,Sold,,2017-12-05T00:00:00.000,,,,0.0,,,4,38,GRAND BOULEVARD,RT-4,60653,09/12/2025,,,,,,,41.81721551151994,-87.61077283449326
17062,20-17-407-033-0000,5954 S HALSTED ST,,Owned by City,2014-11-25T00:00:00.000,,Interest,,,0.0,,,16,68,ENGLEWOOD,B2-2,60621,09/12/2025,,,,,,,41.7853832990301,-87.64529323200078
33861,25-22-106-017-0000,10 E 113TH ST,,Owned by City,2002-06-03T00:00:00.000,,Offered,,,0.0,3364.0,10093.0,9,49,ROSELAND,B3-2,60628,09/12/2025,,,,,,,41.68922480065098,-87.62253874151932
35831,20-16-220-026-0000,5829 S PERRY AVE,DPD Open Space,Owned by City,,,,,,0.0,,,20,40,WASHINGTON PARK,RS-3,00000,09/12/2025,,,,,,,41.787976370234915,-87.6273357942278
15633,17-29-407-013-0000,2512 S ARCHER AVE,CTA,Owned by City,1987-08-12T00:00:00.000,,,,,0.0,,,11,60,BRIDGEPORT,C1-2,60608,09/12/2025,,,,,,,41.84734876661379,-87.64686371735758
34676,20-08-214-045-0000,1142 W 51ST ST,DOH,Owned by City,1988-01-14T00:00:00.000,,Interest,,,0.0,,,20,61,NEW CITY,B3-2,60609,09/12/2025,,,,,,,41.801703644721314,-87.65430290781084
10245,16-15-214-002-0000,4153 W ADAMS ST,,Owned by City,,,Interest,,,0.0,,,28,26,WEST GARFIELD PARK,RT-4,60624,10/27/2025,,,,,,,41.87766520103732,-87.73011642915903
18115,20-09-309-020-0000,5249 S EMERALD AVE,,Owned by City,2004-05-24T00:00:00.000,,Interest,,,0.0,3090.0,10815.0,20,61,NEW CITY,RS-3,60609,09/12/2025,,,,,,,41.798372692409835,-87.64369203329328
22126,25-24-421-010-0000,,Park District,Leased,2001-10-19T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
58494,16-10-425-038-0000,,Obsolete PIN,Owned by City,1955-09-20T00:00:00.000,,,,,,,,,,,,,09/12/2025,,,,,,,,
61620,20-21-114-041-0000,420 W 65TH ST,,Owned by City,,,,Environmental Status: Requires Further Env. Review,Cat E,0.0,1326.0,3978.0,6,68,ENGLEWOOD,RT-4,00000,09/16/2025,Affordable Housing,,,2024-05-17T00:00:00.000,Q1 2024,https://cocdpd.submittable.com/submit/bff0b20d-5aa2-4b37-92d7-72670d658fdb/cbb-april-1-2024-city-lots-for-working-families-cl4wf-land-sale-application,41.77637336509348,-87.63568465540077
34190,16-11-123-028-0000,520 N LAWNDALE AVE,,Owned by City,,,Interest,,,0.0,3259.0,16293.0,27,23,HUMBOLDT PARK,RT-4,60624,09/12/2025,,,,,,,41.890622520377654,-87.71896099923552
35148,20-04-222-069-0000,4248 S WELLS ST,,Owned by City,1991-03-22T00:00:00.000,,Application(s) Received,,,0.0,3064.0,12254.0,3,37,FULLER PARK,RS-3,60609,09/16/2025,,,,,,,41.81679443565704,-87.63270560913655
23104,25-25-201-011-0000,,DPD Open Space,Owned by City,2001-10-18T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
22825,25-24-431-005-0000,,Park District,Leased,2007-09-21T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
22219,25-24-421-031-0000,,Park District,Leased,2001-10-03T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
11407,16-13-319-041-0000,912 S CALIFORNIA AVE,,Owned by City,1976-06-08T00:00:00.000,,,,,0.0,,,28,27,EAST GARFIELD PARK,C1-2,60612,09/12/2025,,,,,,,41.869691550370156,-87.6963370640514
11040,16-12-416-023-0000,2507 W LAKE ST,DPD Real Estate,Sold,,2026-04-01T00:00:00.000,Not offered,,,0.0,2499.0,44991.0,27,28,NEAR WEST SIDE,PMD-4,60612,04/06/2026,Public Notice,Lake & Campbell,,2024-11-15T00:00:00.000,Q4 2024,,41.884281777941354,-87.6889133381391
23574,25-15-119-056-0000,10562 S MICHIGAN AVE,,Owned by City,1996-02-13T00:00:00.000,,Interest,,,0.0,,,9,49,ROSELAND,RS-3,60628,09/12/2025,,,,,,,41.701689060011844,-87.62121244683973
